Scenario,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months,Input_Amplitude,Input_lambda
704,1.1779320992849072,17.173499999999997,5.675360000000001,11.498139999999998,0.8326782542871286,1,May-Jun-Jul,Nov-Dec-Jan,1.4468061394800857,0.032817405070822814
705,1.1633383680946106,35.310611111111115,16.74702666666667,18.563584444444444,0.40497741472110205,0,May-Jun-Jul,Oct-Nov-Dec,1.4668330963735738,0.5570088249357794
706,2.7568479462595166,36.07008888888888,4.7261155555555545,31.343973333333327,0.3964503676176137,0,Apr-May-Jun,Aug-Sep-Oct,0.5314175719230365,0.9690002687348676
707,2.3618987193678738,27.44003333333334,2.421026666666668,25.01900666666667,0.5211363931773648,1,May-Jun-Jul,Sep-Oct-Nov,0.6456086278169232,0.4525942493762114
708,1.9197605118930277,29.77703333333333,5.911026666666665,23.866006666666664,0.48023588649417737,1,May-Jun-Jul,Sep-Oct-Nov,0.8291741205363243,0.5183713720532798
709,1.3174426922410827,44.45803333333333,18.57036,25.887673333333332,0.3216516550064818,0,May-Jun-Jul,Sep-Oct-Nov,1.277544019749989,0.8280203624346973
710,1.4991451722079574,21.50827777777777,4.8970266666666635,16.61125111111111,0.6648602992646244,1,May-Jun-Jul,Oct-Nov-Dec,1.1043138653204334,0.17688031592619358
711,1.9583302708823402,24.82103333333333,3.3730266666666644,21.448006666666664,0.5761242816912002,1,May-Jun-Jul,Sep-Oct-Nov,0.8098713947113629,0.32367588947224873
712,1.431374137082381,48.0937,18.751026666666668,29.342673333333334,0.2973362415451504,0,May-Jun-Jul,Sep-Oct-Nov,1.1638025498177336,0.9777695510771492
713,1.0675980710207684,18.502833333333335,7.644693333333336,10.85814,0.7728546078528513,1,May-Jun-Jul,Nov-Dec-Jan,1.6119703184018779,0.054991028746949895
714,1.7879755696275839,43.07769999999999,12.991026666666661,30.086673333333334,0.3319582986092573,0,May-Jun-Jul,Sep-Oct-Nov,0.9014481325511217,0.9836799408688571
715,1.0826712924956792,42.5887,21.78169333333333,20.807006666666673,0.3357698168763076,0,May-Jun-Jul,Sep-Oct-Nov,1.5874093117090398,0.6935720230784375
716,1.8918753705669384,33.0787,7.622693333333331,25.456006666666667,0.4323023577105509,0,May-Jun-Jul,Sep-Oct-Nov,0.8436493508063465,0.6425347858202546
717,1.0889604866248699,21.55294444444445,9.665026666666668,11.88791777777778,0.6634824321502861,1,May-Jun-Jul,Oct-Nov-Dec,1.577361059127578,0.1595910104777288
718,1.236306208803568,36.825700000000005,16.285360000000004,20.54034,0.3883157686072498,0,May-Jun-Jul,Sep-Oct-Nov,1.371317504206389,0.6132867973887249
719,2.242452413044732,18.238033333333338,-1.2619733333333327,19.50000666666667,0.7840757684033913,1,May-Jun-Jul,Sep-Oct-Nov,0.6880661639763597,0.010337777568147374
720,2.0926584710945613,32.424033333333334,6.066026666666668,26.358006666666668,0.44103088141409513,0,May-Jun-Jul,Sep-Oct-Nov,0.7481725493538327,0.6532493911161977
721,2.829442918633077,33.14308888888888,3.1504488888888877,29.992639999999994,0.4314625003101033,0,Apr-May-Jun,Aug-Sep-Oct,0.5138881860430817,0.8124144578739556
722,1.6412483506037887,43.90336666666666,14.609026666666663,29.294340000000002,0.32571533997772384,0,May-Jun-Jul,Sep-Oct-Nov,0.995599933943013,0.9493538046604799
723,2.9030313756505484,27.417333333333325,0.3426933333333295,27.074639999999995,0.5215678646111951,1,May-Jun-Jul,Aug-Sep-Oct,0.49703090058136334,0.4697753506557719
724,1.896352308506584,31.2747,6.760359999999995,24.514340000000004,0.4572385986116574,1,May-Jun-Jul,Sep-Oct-Nov,0.8412777734555745,0.5736564515977246
725,1.0918996955586089,26.369944444444435,12.486026666666659,13.883917777777777,0.5422840397000797,1,May-Jun-Jul,Oct-Nov-Dec,1.5727176747863687,0.2884070582593815
